price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,h_age
780000,2,2.5,2560,2500,2,5,120
370000,3,1.75,1570,16817,2,3,39
875000,4,3.5,3110,108464,2,4,42
1049000,4,3.75,4740,126759,2,4,30
479000,3,1,1340,13750,1,4,66
245000,4,2.25,2600,6390,1,3,43
542000,3,1.75,1070,8030,1,3,55
557500,3,2.25,1820,9670,2,3,37
480000,2,1,1060,3040,1,3,97
330000,3,2.25,2220,4060,1,3,28
160000,3,1,1350,8700,1.5,3,79
695500,5,2.75,2510,9180,1,4,46
235500,5,2.5,2340,13713,1,2,54
326500,3,1,1060,7920,1,4,53
300000,4,2.5,2200,8065,2,3,23
267000,3,1,1400,8100,1.5,3,77
292600,3,1.5,1520,7123,1,4,62
362000,5,3,1810,3000,2,3,23
1087500,2,2,2360,11340,1.5,3,24
357562,2,1.75,1210,1032,2,3,7
789900,3,2.5,3420,25150,1,4,34
513000,3,2.5,1810,4592,2,3,29
336000,3,2.25,2760,10160,1,3,52
560000,4,2.25,1950,9800,1,3,53
1150000,3,2.5,3830,48743,2,3,30
410000,4,2.25,2060,7283,1,3,58
371500,3,1,1650,6400,1,4,67
368000,4,1.75,2100,11942,1,3,57
650000,4,3,3720,57499,1,3,18
308950,4,2.5,1920,8562,2,4,27
440000,3,2,1860,217800,2,3,23
630000,2,2.5,2290,3507,2,3,16
228950,3,1.75,1200,9085,1,4,53
782000,4,3.5,5270,53428,2,3,17
245000,3,2.5,1600,2788,2,4,29
410000,4,2.5,2560,4020,2,3,15
427550,2,1,880,4000,1,3,81
235000,2,1,1020,7920,1,3,82
210000,3,2,960,9380,1,3,72
485000,4,2.25,1900,7200,1,3,44
410000,3,2,1320,6000,1.5,4,101
435000,4,2.75,2230,9640,1,3,23
300000,3,1,1150,7314,1,3,61
455000,4,3.5,3440,6000,2,4,19
210000,3,1,1070,8179,1,3,72
1050000,4,2.75,2250,3433,1.5,3,94
458400,4,2.5,1910,10300,1,3,100
390000,3,1.75,1180,16552,1,4,54
148226,3,1,1400,7360,1,4,53
711600,4,3,3580,9316,2.5,3,30
819000,3,2.75,3176,13391,2,4,36
613000,2,2,1170,1890,1.5,4,94
592350,2,2,1570,4665,1,3,15
232000,3,1.5,1460,15000,1,3,55
250000,3,1.75,1140,10400,1,4,38
115000,1,2,1150,9812,1,4,59
1115000,4,2.5,3180,31931,1,4,43
585000,4,2.5,2630,6185,2,3,22
580000,3,2.25,1940,5980,1,3,34
165000,1,1,850,8050,1,2,115
430000,3,2,1550,6039,1,5,79
383000,3,2.25,2090,15000,1,3,60
1195000,4,3.5,3960,6654,2,3,15
201500,3,1,1320,5000,1.5,3,109
690000,4,2.5,3220,35400,2,3,30
325000,2,1,800,7260,1,3,68
375000,3,1.75,1660,9673,1,3,45
600000,4,2.5,2250,11370,2,3,30
340000,3,2.25,2120,13090,1,3,24
890000,4,2.75,2310,4020,3,5,42
415000,4,1.75,1920,7700,2,4,51
255000,3,1.75,1550,9720,1,3,45
530000,2,2.5,1785,779,2,3,46
468000,3,1.5,1830,9848,1,5,59
970000,5,2.75,3500,5040,2,3,94
599000,3,2,2560,14680,1,3,34
399500,4,1.75,1360,4840,1.5,4,93
2458000,4,5.25,6500,14986,2,3,20
1205000,4,3.5,3150,5500,2,3,7
325000,2,1,810,4080,1,4,80
1135250,5,4,7320,217800,2,3,29
568000,4,1.75,2790,17476,1,3,65
517000,2,1.5,1920,3408,1,4,109
469950,4,2.75,2530,14178,2,3,24
1675000,3,2.5,3490,8343,2,4,82
2180000,6,2.75,4710,11000,2,3,90
623000,3,1.75,2050,16313,1,2,48
720000,4,2.25,2410,8400,2,5,56
205000,3,1,1180,8240,1,4,54
148000,2,1,630,4200,1,3,91
950000,3,2.5,3480,7800,1,4,80
405000,3,1.5,1010,7683,1.5,5,68
293000,3,2.25,1910,3481,2,3,12
550000,3,3.5,2490,3582,2,3,16
435000,4,2.5,2150,3143,2,3,11
355000,4,2.75,3000,5470,2,3,16
673000,3,2.75,2830,3496,2,3,9
449990,4,2.5,2680,5539,2,3,8
249000,2,1.5,1090,2686,2,3,39
380000,4,2.5,1984,32400,1,3,59
760005,4,2.75,3090,5859,2,3,11
674600,4,2.5,2610,5140,2,3,15
812000,4,3.5,3370,3634,2,3,14
333490,4,2.5,2250,3916,2,3,7
320000,3,3.25,1450,1387,2,3,8
999000,4,2.5,3130,10849,2,3,8
810000,2,2.75,2700,8572,1,3,14
399950,5,2.75,1970,5400,1,3,35
550000,3,2,1970,4166,2,5,92
290000,3,1.5,1950,15954,1,4,62
232500,3,1.5,1940,9887,1,4,52
1355000,4,3.5,3550,11000,1,3,22
565000,3,2.5,2500,7394,2,3,31
749950,4,2.75,2910,18700,1,3,64
720500,4,2.5,3350,35298,2,4,36
507000,3,1.75,2140,40098,1,5,71
989000,5,4.5,4030,13474,2,3,21
463000,4,2.5,1980,6660,2,4,47
310000,3,1.5,1460,9908,1,3,69
284000,4,1.75,1880,8800,1,3,61
737500,3,1.75,2320,10900,2,3,86
569000,3,3.25,2220,8227,1.5,5,92
700000,3,1,1410,7200,2,4,120
660000,3,1,1240,3500,1,4,94
275000,4,2,2030,8426,2,3,77
570000,6,3.75,4000,6015,2,3,17
150000,3,0.75,490,38500,1.5,4,62
356000,3,2.5,1590,3411,2,3,21
610000,3,2.5,2630,5827,2,3,20
498800,2,1.75,1350,4614,1,3,13
226550,3,1,990,4440,1,3,78
692500,4,2.75,3710,7984,2,3,22
250000,3,1,990,8062,1,4,61
660000,4,2.5,2510,4543,2,3,19
295000,2,1,800,6500,1,4,68
154950,4,1,1600,10183,1,4,55
409124,5,3.25,3320,11340,2,4,22
287000,5,1.5,1730,9230,1,3,59
810000,4,1.75,2000,3988,1,4,63
525000,4,2.75,2910,6308,1,3,36
525000,4,1.75,1710,10440,1,4,66
275000,3,1,1200,7800,1,4,67
583000,3,2.5,2600,5100,2,3,23
237950,2,1.75,1460,7926,1,4,34
1065000,4,3.75,4260,9800,2,3,13
679000,4,2.75,2100,4480,1.5,4,93
1465000,6,4.5,4230,6420,2,4,105
410000,3,1.75,1660,6250,1,3,41
306000,3,1,1450,7200,1,3,52
215000,4,1.5,1860,5040,1.5,5,101
594950,4,2.5,2720,10006,2,3,32
1250000,4,2.5,2920,5500,1,3,64
305000,3,1.5,1800,12196,1,4,55
425000,2,1,1320,8830,1,3,82
215000,3,1.75,1770,29004,1,3,62
480000,5,2.75,2550,7725,1,5,54
550000,4,1.75,2150,9000,1,4,55
750000,4,2.5,3020,7465,2,3,17
137124,3,1,960,27442,1,4,51
840000,3,2,2783,11177,2,3,111
624800,3,2,2250,14274,1,4,57
630000,3,1.75,1710,8767,1,4,35
590000,3,2.5,2650,9380,1,5,46
599950,3,3.25,1830,1804,3,3,7
299880,3,2.5,1460,3044,2,3,21
400000,3,2,1760,6875,1,4,54
560000,3,2.5,1960,6058,2,3,19
229000,4,2.25,2010,7688,1,3,42
525000,4,2.5,3670,9958,2,3,16
737000,2,2.25,2290,9772,1,3,14
680000,3,2,1780,5720,1,5,96
635000,4,2.5,3080,35430,2,3,24
740000,4,2.5,3360,15091,2,3,24
335500,3,1,1370,6780,2,3,91
270000,4,2.5,1660,8063,1,4,43
1037000,4,3.5,4440,10660,2,3,18
450000,5,2.5,2850,209523,1,4,96
379000,3,2.5,1530,2913,2,4,35
468000,4,2.5,2100,8400,1,4,45
321500,1,1,730,1942,1,3,13
443000,3,2.25,1920,8223,2,4,32
340000,3,1,1600,7324,1,4,63
470000,4,2.25,2380,17199,2,3,42
545000,3,2.5,2760,17377,2,3,19
415000,4,1.5,1840,11367,1.5,4,71
599000,7,2.5,2580,5750,1,4,120
759000,4,1.75,2100,4750,1,3,46
300000,4,1.75,1820,5015,1,4,95
1681000,5,5.25,4830,18707,2,5,69
359000,3,1.5,1550,4980,1,3,43
550000,4,1,1440,3600,1.5,4,97
395000,2,1,930,6380,1,4,81
486000,4,2.5,3560,12047,2,3,33
187000,2,1,840,11600,1,3,69
734950,4,3.25,4280,47179,2,3,19
284000,3,1.5,1500,10018,1,4,64
696000,4,3.5,3650,38546,2,3,25
380000,2,1,780,3910,1,3,103
625000,4,1,1600,5500,1.5,4,75
252000,4,1.75,1120,8250,1,4,55
560000,2,1,1010,9219,1,4,61
395000,4,2.75,1970,37026,1,4,60
900000,4,2.5,2230,4372,2,5,86
2680000,5,3,4290,20445,2,4,36
625000,3,1.75,3160,76230,1,4,43
580000,3,1.75,1850,5100,1,3,112
309000,3,2.25,1980,8755,1,4,58
412000,4,3.5,3360,9767,2,3,31
495000,3,2,2660,192099,1,4,57
215000,3,1,1200,7280,1,4,54
741500,2,2.5,2150,5760,1,3,11
749000,3,2.75,2820,5348,2,3,13
659950,4,2.75,3510,9400,2,3,7
530000,3,2.5,1790,3078,2,3,11
749000,4,2.75,2700,6000,2,4,111
2321000,5,4.75,5780,17004,2,3,15
595000,4,3.25,3730,4560,2,3,8
487000,4,2.5,2540,5001,2,3,16
760000,4,2.25,3300,8365,3,3,7
1240000,5,3.5,5430,10327,2,3,14
435000,4,2.5,2550,5200,2,3,12
374950,3,2.25,1390,1484,3,3,14
440000,3,1.5,1270,1413,3,3,14
360000,4,2.5,2380,5000,2,3,16
879000,4,2.5,3360,22111,2,3,27
1550000,5,4.25,6070,171626,2,3,22
505000,2,1,1240,57000,1,3,59
545000,2,2,2930,14057,1,4,41
600000,2,2.5,2410,102366,1,4,109
775000,6,2.75,2980,5000,1.5,3,105
725000,2,1.75,1950,2719,1,5,102
610000,4,2.75,2600,36583,1,5,45
350000,4,1,1170,8147,1.5,3,62
410000,3,1,1470,6500,1,4,68
639000,4,2,1840,5419,1,4,79
439000,4,2,1560,7500,1,4,53
499950,4,1.75,1520,7700,1,4,54
800000,3,2.75,2220,4000,2,3,107
350000,4,2.5,2800,9538,2,3,28
279000,2,1,670,6300,1,5,79
290256,3,2.25,1720,7885,2,3,38
355000,3,2.5,2110,4038,2,4,32
263000,3,1.75,1580,9187,1,3,28
880000,6,2.5,2640,3680,2,5,99
426500,4,2.5,2700,6515,2,3,23
735000,3,2.5,2820,8159,2,3,17
720000,4,2.5,3340,8930,2,3,22
265000,3,2.5,1530,6000,2,4,30
840000,4,3.5,3840,85728,2,3,23
657500,3,2,2320,10960,1,3,65
850000,5,2,2310,13430,1.5,4,55
436110,3,2.5,1770,1235,3,3,14
589900,2,3,3160,66646,2,3,28
620000,3,1.5,1620,6630,1,3,67
254000,4,2,1510,4235,1,3,66
375000,3,1.75,960,8106,1,3,59
455000,4,2.25,1740,8449,1,4,63
445000,4,2,1470,8395,1,4,56
568500,4,2.5,2460,4200,2,3,23
352500,3,1.75,1170,8182,1,3,59
342500,2,1.75,1210,7507,1,3,39
299950,3,2.5,1870,7942,2,3,31
425000,3,2.5,1950,5689,2,3,12
561000,4,2.5,2570,5250,2,3,31
455500,3,2,1460,10311,1,4,46
400000,3,2.5,2970,23100,1,3,54
443500,4,2.5,2040,21781,2,3,27
1234582,5,3.25,3240,6551,1.5,4,82
370000,4,2.75,3150,67518,1,4,56
475000,3,2.25,1820,8008,1,3,40
580000,4,2.5,2130,35752,1,3,41
518000,3,1.5,1430,8000,1,4,65
525000,3,2.5,2030,6970,2,4,30
236000,4,2.75,2000,5827,2,3,24
278500,4,2.25,1940,6206,2,3,31
205425,2,1.75,880,6780,1,4,76
248000,3,1,950,9400,1,4,67
505000,3,2.25,1670,1596,2,3,19
657500,3,2.5,2670,10496,2,3,32
670000,3,2.5,2700,1438,2,3,18
202000,1,1,590,833,1,4,95
440000,4,2.25,2160,8119,1,3,55
690000,4,2.5,2700,8810,2,3,17
375000,6,2.25,3206,5793,2,3,9
291000,3,1.75,1560,9788,1,3,57
230000,3,1.75,1400,6956,1,4,64
850000,4,3.25,3090,6744,2,3,8
84350,4,2,2630,16475,2,4,68
12899000,3,2.5,2190,11394,1,3,65
2110000,4,1,2100,9200,1,3,62
2199900,4,1.5,1120,5427,1,3,52
188000,4,2.75,3260,19542,1,4,53
26590000,3,2,1180,7793,1,4,29
7800,2,1,780,16344,1,1,79
237227.8571,4,2.5,2200,9397,2,3,34
117833.3333,3,1,1340,306848,1,3,68
0,3,1.75,1490,10125,1,4,59
744312.5,4,2.5,2800,5900,1,3,58
0,4,2.75,2600,5390,1,4,61
0,6,2.75,3200,9200,1,4,68
0,5,3.5,3480,36615,2,4,38
439333.3333,3,3.5,3020,4082,2,3,67
280000,3,2.25,1970,11088,1,4,54
0,5,1.5,1500,7112,1,5,101
0,4,4,3680,18804,2,3,31
176225,3,2,1570,7200,1,4,69
500324,3,2.5,2280,2289,2,3,15
444845,3,2.5,1600,3573,2,3,8
330000,3,3,1680,1570,3,3,7
292285.7143,3,1.75,1890,13860,1,5,55
160000,2,1,520,22334,1,2,70
274333.3333,3,2.25,1780,191228,2,3,33
537500,4,3,2920,33976,1,5,57
232333.3333,3,2.25,2430,73151,1,3,47
237333.3333,3,2.75,3010,1842,2,3,10
346750,3,1,1620,30736,1.5,4,110
0,2,2.5,2200,188200,1,3,14
1020000,3,2.25,2950,78843,1.5,3,15
0,4,2.25,2170,10500,1,4,61
254000,3,1.5,1770,17208,1,3,62
238750,3,1,1830,8209,1,3,79
268971.875,4,2.5,2380,7066,2,4,24
642000,4,2.5,2550,10000,1,3,57
571986.1111,3,2.5,3720,11610,2,3,39
0,5,4.5,4630,6324,2,3,15
0,5,4,4430,9000,2,3,8
554250,3,2.5,1490,1709,3,3,17
0,4,4.5,5030,11023,2,3,13
0,4,1.5,2180,22870,1,4,67
107500,4,1.5,1590,131551,1,4,55
300000,3,2,1510,7066,1,3,48
0,4,3.5,4210,10308,2,3,15
540833.3333,3,2,1640,9972,1,4,44
274750,4,2.5,1840,1562,2,3,17
148612.5,3,1,1040,5000,1,3,62
326428.5714,3,1,1250,4800,1,4,70
0,5,3.25,3690,12353,2,5,44
135333.3333,4,1,1530,7200,1.5,3,73
577437.5,4,2.5,2110,3750,2,3,21
440825,3,1.75,2150,4333,1,3,65
195000,5,3.75,5340,10655,2.5,4,109
257500,4,1.75,2420,7672,1,3,42
692000,4,3.25,5010,34460,2,3,33
176400,2,1,910,9612,1,4,40
193000,3,1.5,2200,5000,1.5,3,89
646212.5,4,2.5,3430,64441,2,3,8
268971.875,4,2.5,1860,6687,1,4,38
0,4,3.75,3300,4545,1.5,3,95
317061.875,3,1.75,1280,10716,1,4,52
83300,3,2,1490,7770,1,4,31
0,5,2.25,2880,11965,2,4,31
266066.6667,4,1,1310,5200,1.5,3,76
342246.4286,4,2.5,1980,7403,2,3,33
0,5,2.25,2000,7900,1,4,35
0,3,3,1860,7440,1,5,67
0,4,3,1990,6180,2,3,31
240015.3333,4,2.25,1720,8300,1,4,48
83300,3,2,1370,78408,1,5,57
316850,4,3,4060,35621,1,3,32
259585.5714,4,2.5,1960,9898,2,3,20
328211.9048,4,2.5,1720,9600,1,3,60
673476.8182,4,2.5,2740,12899,2,4,31
0,4,1,1360,13372,1,3,66
425000,3,2.5,1870,5449,2,3,18
127160,2,1,720,4222,1,4,79
341750,3,2.25,2180,7741,2,3,35
178650,3,1.5,1430,8960,1,4,68
87500,2,1,780,6685,1,4,73
282508.8889,3,1,1180,5002,1.5,3,75
450385.7143,3,2,1300,3731,1,3,28
435000,4,3,4260,18000,2,3,21
532500,2,1.75,2050,11900,1,4,71
408900,3,1.75,2930,19876,1,3,28
156766.6667,2,1,1500,4120,1.5,3,93
452500,5,3.5,5960,13703,2,3,37
308830.7692,2,1,810,4800,1,3,102
484991.6667,4,2.75,2320,4344,2,3,9
287919.7826,2,1,1090,5000,1,4,79
247875,2,1,1000,4776,1,4,79
309487.5,3,2.5,2260,19821,2,3,27
173666.6667,4,1,1290,5000,1.5,3,64
237481.25,3,2,2120,7560,1,3,30
326983.3333,3,2.25,1490,4522,2,3,12
790000,4,2.5,2310,5100,2,3,8
0,1,1,720,6000,1,3,81
678333.3333,3,2.5,1840,3035,1,3,95
542804.75,5,2.75,2910,36250,1,3,44
723243.75,4,2.75,3270,12880,2,3,7
667781.25,5,2.75,3040,10257,2,3,28
108333.3333,3,1,1200,9936,1,4,52
0,5,2.75,2740,5616,1.5,5,96
535000,4,2.25,2290,5350,2,4,63
596165.4286,4,2,2580,6000,1,5,71
269187.5,3,1.75,1590,27200,1.5,4,95
148612.5,3,1,1040,6860,2,3,79
0,3,1,1300,6710,1,4,69
0,5,2.5,2090,4698,2,3,23
341166.6667,5,2.75,2670,3800,2,3,7
132500,4,1,1540,115434,1.5,4,98
557125,4,2.75,3370,12447,2,3,30
228944.4444,3,1.75,1730,11325,1,5,49
592105.7143,3,2.5,1640,29970,2,3,29
535000,4,2.25,2980,8051,1.5,4,86
420642.8571,3,2,1330,8100,1,4,52
132250,4,2.25,2192,12128,2,3,15
237227.8571,4,2.5,2068,7242,2,4,45
440825,3,1.75,1980,6250,1,5,111
2560498.333,3,2.5,1710,1664,2,5,18
423050.9259,2,1,890,4590,1,3,98
1337044.2,4,3.5,4280,9583,2,3,16
315368.7,3,2.5,3080,12476,2,3,31
417985.7143,4,2.25,2070,7500,2,4,44
723243.75,4,2.75,3010,7215,2,3,7
259950,4,2,2030,9300,1,4,45
0,4,3.75,4060,19290,2,3,19
237333.3333,3,2.75,2340,16500,1,4,49
426090,3,2.5,2340,5957,2,3,26
458663.8889,2,1,1470,7137,1,3,80
812650,4,2.5,3700,21755,1,3,33
135333.3333,4,1,1200,7200,1.5,3,77
0,5,2.75,2910,53898,1,5,42
0,5,2,1910,7200,1,4,70
0,3,2.5,2880,13500,1,5,71
0,5,2.75,3240,6863,2,3,8
387884.6154,3,1.75,1590,8219,1.5,5,83
437500,5,3.5,3690,11928,2,3,15
641633.3333,3,2.5,2480,5137,2,3,21
681965.7813,4,2.5,2683,40386,2,4,34
229629.5,2,1,1100,8281,1,4,74
0,4,1,2080,3500,1.5,5,95
210614.2857,3,2.5,2210,10119,1,4,55
790000,4,3.25,2420,4000,1.5,5,110
435500,3,3.5,1240,1666,2,3,13
738190.8571,3,2.5,2300,3060,1.5,3,91
497333.3333,3,1.75,1760,12874,1,4,54
300000,3,2,2020,8555,1,4,64
1036200,4,3.25,2500,5801,1.5,3,95
163785.7143,2,1,760,5500,1.5,3,74
351250,4,1.75,1580,5340,1,3,74
645325,3,2.5,2670,10481,2,3,18
171224.8,3,1,1140,8366,1,5,78
0,5,3.75,3870,8225,2,3,23
540000,3,2.75,2750,18029,1,5,43
233166.6667,3,2,1570,7000,2,4,50
329333.3333,3,1.75,1160,22470,1,4,45
225279.4286,3,2.25,2110,7665,1,4,48
331366.6667,3,2.5,1270,2509,2,3,17
460886.9231,4,2.5,3250,4500,2,3,12
337945.75,2,1,940,9839,1,3,111
0,4,1.5,2310,68824,2,4,53
243069.2308,3,1,1130,12519,1,3,63
0,6,3,3020,13783,2,3,69
690408.6207,4,2.5,3210,14910,2,3,26
592105.7143,3,2.5,2650,40705,2,3,27
220083.3333,3,1.75,1150,8079,1,4,38
280000,3,3,3910,19023,2,3,36
297857.1429,4,2.5,3490,5000,2,3,18
950833.3333,5,3,3330,19126,2,4,44
323833.3333,4,1,1940,5753,1.5,3,74
309000,3,2.5,1800,2700,2,3,10
248400,3,1.75,1880,11249,1,3,36
994500,4,2.25,2870,6280,1.5,4,116
0,4,2.5,1960,11600,1,5,90
0,4,1,1810,7500,1,2,62
0,2,2.25,1490,6770,1.5,3,95
0,3,4.5,5230,17826,2,3,16
288500,5,2.5,3390,9760,1,5,43
379509.1667,2,1,880,6413,1,3,71
180785.7143,2,1,2550,21675,1,4,63
950100,4,2.5,3160,13194,2,5,56
0,4,5,4550,18641,1,3,19
542500,5,2.75,3831,13800,2,3,62
362750,2,1.75,1240,3000,1.5,3,115
234975,4,2.75,2520,14021,2,3,22
672500,4,2.25,2420,10200,2,4,48
391400,4,1.75,1250,7400,1,5,62
0,3,2.75,1310,7300,1,3,64
198995,3,1,1410,8053,1,4,70
278900,3,1,990,9798,1,3,53
171758.3333,3,1,1000,8512,1,3,30
325187.5,3,1.75,2000,7560,1,4,53
190368.75,2,1,1120,5650,1,3,77
375000,5,3.25,3370,7947,2,3,20
216000,3,2.75,2210,4000,2,3,13
0,5,3.5,2640,6895,2,3,20
360500,3,2.5,1150,887,3,3,14
677099.5652,4,2.5,2150,27540,2,3,24
405125,4,2.75,4230,31747,2,4,36
289987.5,3,1.75,1570,15330,1,3,65
264270,3,2.5,1630,7700,1,3,43
602761,4,2.5,2770,10274,2,3,32
251555.5556,3,1,1750,7800,1,4,65
214750,3,1.5,1090,8160,1,3,54
258125,2,1,930,7740,1,3,97
0,4,2,2100,4857,2,3,56
677099.5652,4,2.5,2540,38677,2,3,34
0,2,1,810,8424,1,4,62
0,2,1.5,1520,8040,1,5,70
167500,1,1,690,1950,1,3,93
471500,4,3,2370,3672,1.5,5,105
0,4,4.25,3500,8750,1,5,70
464600,2,1,840,3400,1,4,97
132250,4,2.25,1830,8734,2,4,30
433111.1111,3,2.25,1370,1524,3,3,16
542500,5,2.75,2520,16100,1,4,61
0,2,2.25,2130,4920,1.5,4,80
368112.5,4,2.5,2590,8483,2,3,30
673476.8182,4,2.5,1820,20011,2,3,34
558653.8462,3,2.5,1530,3210,1.5,5,93
0,4,2.5,4080,18362,2,4,38
168333.3333,2,1,1050,6600,1.5,3,57
268971.875,4,2.5,1954,4805,2,3,16
318000,2,1.75,1530,3503,1,4,105
550607.1429,4,2,1660,4800,1.5,3,99
1288333.333,6,4.5,3830,4800,3,3,102
584000,3,1.75,1490,1036,2,3,13
0,3,1,1520,9030,1,3,65
0,5,6.25,8020,21738,2,3,20
245000,3,3,2470,7410,2,5,44
287919.7826,2,1,870,4600,1,4,79
672500,4,2.25,2110,12653,2,4,49
454790,2,1.75,1990,4000,1,5,69
282508.8889,3,1,1560,7552,1,4,73
473200,3,1.5,1740,4200,1.5,4,101
406062.5,2,1,1290,4650,1,4,115
282766.6667,4,2,1700,8640,1,3,66
486445.8333,3,1.75,1880,10032,1,4,37
486895,3,1,1890,3330,1.5,4,120
430277.7778,3,2.25,1620,1075,3,3,12
229629.5,2,1,770,8149,1,3,73
0,4,2.25,2890,18226,3,3,37
182805,3,1,1040,8892,1,4,63
380680.5556,4,2.5,2620,8331,2,3,30
396166.6667,3,1.75,1880,5752,1,4,76
252980,4,2.5,2530,8169,2,3,28
289373.3077,3,2.5,2538,4600,2,3,8
210614.2857,3,2.5,1610,7223,2,3,27
308166.6667,3,1.75,1510,6360,1,4,67
534333.3333,3,2.5,1460,7573,2,3,38
416904.1667,3,2.5,3010,7014,2,3,12
203400,4,2,2090,6630,1,3,47
220600,3,2.5,1490,8102,2,4,31
